Record Type,MSA Customer,MSA SKU,MSA SALES RECORD,POS CUSTOMER,POS SKU,POS QT,POS Price
PUR,434316420,25900325718,00100000004.0000200000016.49,43431642,25900325718,4,16.49
PUR,436335930,25900325718,00100000014.0000200000016.49,43633593,25900325718,14,16.49
PUR,437144430,25900325718,00100000004.0000200000016.49,43714443,25900325718,6,16.49
PUR,437144430,25900325718,00100000006.0000200000016.49,43714443,25900325718,4,16.49
PUR,437754050,25900325718,00100000004.0000200000016.49,43775405,25900325718,4,16.49
PUR,444724370,25900325718,00100000005.0000200000016.49,44472437,25900325718,5,16.49
PUR,445361840,25900325718,00100000005.0000200000016.49,44536184,25900325718,5,16.49
PUR,446863160,25900325718,00100000002.0000200000016.49,44686316,25900325718,2,16.49
PUR,450830300,25900325718,00100000020.0000200000016.49,45083030,25900325718,20,16.49
PUR,454939710,25900325718,00100000005.0000200000016.49,45493971,25900325718,3,16.49
PUR,454939710,25900325718,00100000003.0000200000016.49,45493971,25900325718,5,16.49
PUR,456514530,25900325718,00100000004.0000200000016.49,45651453,25900325718,4,16.49
PUR,457460990,25900325718,00100000004.0000200000016.49,45746099,25900325718,4,16.49
PUR,459661600,25900325718,00100000002.0000200000016.49,45966160,25900325718,2,16.49
PUR,460890590,25900325718,00100000003.0000200000016.49,46089059,25900325718,3,16.49
PUR,462581790,25900325718,00100000004.0000200000016.49,46258179,25900325718,3,16.49
PUR,462581790,25900325718,00100000003.0000200000016.49,46258179,25900325718,4,16.49
PUR,474108400,25900325718,00100000010.0000200000016.49,47410840,25900325718,10,16.49
PUR,475188380,25900325718,00100000014.0000200000016.49,47518838,25900325718,14,16.49
PUR,475320060,25900325718,00100000004.0000200000016.49,47532006,25900325718,4,16.49
PUR,475320060,25900325718,00100000006.0000200000016.49,47532006,25900325718,6,16.49
PUR,476584350,25900325718,00100000006.0000200000016.49,47658435,25900325718,6,16.49
PUR,487335470,25900325718,00100000003.0000200000016.49,48733547,25900325718,3,16.49
PUR,491828000,25900325718,00100000001.0000200000016.49,49182800,25900325718,1,16.49
PUR,496350050,25900325718,00100000003.0000200000016.49,49635005,25900325718,3,16.49
PUR,498802770,25900325718,00100000001.0000200000016.49,49880277,25900325718,1,16.49
PUR,498871440,25900325718,00100000002.0000200000016.49,49887144,25900325718,2,16.49
PUR,534485700,25900325718,00100000004.0000200000016.49,53448570,25900325718,4,16.49
PUR,559141700,25900325718,00100000012.0000200000016.49,55914170,25900325718,12,16.49
PUR,632023000,25900325718,00100000004.0000200000016.49,63202300,25900325718,4,16.49
PUR,664078500,25900325718,00100000001.0000200000016.49,66407850,25900325718,1,16.49
PUR,684500330,25900325718,00100000010.0000200000016.49,68450033,25900325718,10,16.49
PUR,684819690,25900325718,00100000004.0000200000016.49,68481969,25900325718,4,16.49
PUR,693810650,25900325718,00100000001.0000200000016.49,69381065,25900325718,1,16.49
PUR,728118800,25900325718,00100000004.0000200000016.49,72811880,25900325718,4,16.49
PUR,739654900,25900325718,00100000006.0000200000016.49,73965490,25900325718,6,16.49
PUR,785950000,25900325718,00100000010.0000200000016.49,78595000,25900325718,10,16.49
PUR,825752440,25900325718,00100000001.0000200000016.49,82575244,25900325718,1,16.49
PUR,830301780,25900325718,00100000001.0000200000016.49,83030178,25900325718,1,16.49
PUR,839874690,25900325718,00100000001.0000200000016.49,83987469,25900325718,1,16.49
PUR,856794310,25900325718,00100000002.0000200000016.49,85679431,25900325718,2,16.49
PUR,877090420,25900325718,00100000004.0000200000016.49,87709042,25900325718,4,16.49
PUR,880659250,25900325718,00100000001.0000200000016.49,88065925,25900325718,1,16.49
PUR,884050130,25900325718,00100000015.0000200000016.49,88405013,25900325718,15,16.49
PUR,922755600,25900325718,00100000005.0000200000016.49,92275560,25900325718,5,16.49
PUR,981434300,25900325718,00100000010.0000200000016.49,98143430,25900325718,6,16.49
PUR,981434300,25900325718,00100000006.0000200000016.49,98143430,25900325718,10,16.49
PUR,981554900,25900325718,00100000002.0000200000016.49,98155490,25900325718,2,16.49
PUR,207790800,25900325725,00100000002.0000200000016.49,20779080,25900325725,2,16.49
PUR,446863160,25900325725,00100000002.0000200000016.49,44686316,25900325725,2,16.49
PUR,450830300,25900325725,00100000004.0000200000016.49,45083030,25900325725,4,16.49
PUR,454939710,25900325725,00100000002.0000200000016.49,45493971,25900325725,2,16.49
PUR,456514530,25900325725,00100000001.0000200000016.49,45651453,25900325725,1,16.49
PUR,476584350,25900325725,00100000002.0000200000016.49,47658435,25900325725,2,16.49
PUR,485551900,25900325725,00100000003.0000200000016.49,48555190,25900325725,3,16.49
PUR,487335470,25900325725,00100000001.0000200000016.49,48733547,25900325725,1,16.49
PUR,664187670,25900325725,00100000002.0000200000016.49,66418767,25900325725,2,16.49
PUR,774030300,25900325725,00100000003.0000200000016.49,77403030,25900325725,3,16.49
PUR,856794310,25900325725,00100000002.0000200000016.49,85679431,25900325725,2,16.49
PUR,877090420,25900325725,00100000001.0000200000016.49,87709042,25900325725,1,16.49
PUR,424993110,25900325732,00100000001.0000200000016.49,42499311,25900325732,1,16.49
PUR,446863160,25900325732,00100000002.0000200000016.49,44686316,25900325732,2,16.49
PUR,450830300,25900325732,00100000002.0000200000016.49,45083030,25900325732,2,16.49
PUR,451221770,25900325732,00100000002.0000200000016.49,45122177,25900325732,2,16.49
PUR,454939710,25900325732,00100000002.0000200000016.49,45493971,25900325732,2,16.49
PUR,462581790,25900325732,00100000002.0000200000016.49,46258179,25900325732,2,16.49
PUR,476584350,25900325732,00100000003.0000200000016.49,47658435,25900325732,3,16.49
PUR,485551900,25900325732,00100000003.0000200000016.49,48555190,25900325732,3,16.49
PUR,487335470,25900325732,00100000001.0000200000016.49,48733547,25900325732,1,16.49
PUR,559141700,25900325732,00100000002.0000200000016.49,55914170,25900325732,2,16.49
PUR,664187670,25900325732,00100000001.0000200000016.49,66418767,25900325732,1,16.49
PUR,785950000,25900325732,00100000002.0000200000016.49,78595000,25900325732,2,16.49
PUR,877090420,25900325732,00100000001.0000200000016.49,87709042,25900325732,1,16.49
PUR,922755600,25900325732,00100000002.0000200000016.49,92275560,25900325732,2,16.49
PUR,434316420,25900325749,00100000002.0000200000016.49,43431642,25900325749,2,16.49
PUR,437754050,25900325749,00100000001.0000200000016.49,43775405,25900325749,1,16.49
PUR,460890590,25900325749,00100000001.0000200000016.49,46089059,25900325749,1,16.49
PUR,462581790,25900325749,00100000001.0000200000016.49,46258179,25900325749,1,16.49
PUR,474108400,25900325749,00100000003.0000200000016.49,47410840,25900325749,3,16.49
PUR,475320060,25900325749,00100000002.0000200000016.49,47532006,25900325749,2,16.49
PUR,475320060,25900325749,00100000001.0000200000016.49,47532006,25900325749,1,16.49
PUR,476584350,25900325749,00100000002.0000200000016.49,47658435,25900325749,2,16.49
PUR,496498470,25900325749,00100000002.0000200000016.49,49649847,25900325749,2,16.49
PUR,536320400,25900325749,00100000001.0000200000016.49,53632040,25900325749,1,16.49
PUR,684500330,25900325749,00100000002.0000200000016.49,68450033,25900325749,2,16.49
PUR,785950000,25900325749,00100000002.0000200000016.49,78595000,25900325749,2,16.49
PUR,830301780,25900325749,00100000001.0000200000016.49,83030178,25900325749,1,16.49
PUR,877090420,25900325749,00100000001.0000200000016.49,87709042,25900325749,1,16.49
PUR,880659250,25900325749,00100000001.0000200000016.49,88065925,25900325749,1,16.49
PUR,981554900,25900325749,00100000001.0000200000016.49,98155490,25900325749,1,16.49
PUR,207790800,25900329839,00100000001.0000200000025.99,20779080,25900329839,1,25.99
PUR,240457700,25900329839,00100000002.0000200000025.99,24045770,25900329839,2,25.99
PUR,427146780,25900329839,00100000001.0000200000025.99,42714678,25900329839,1,25.99
PUR,427237420,25900329839,00100000001.0000200000025.99,42723742,25900329839,1,25.99
PUR,428478790,25900329839,00100000002.0000200000025.99,42847879,25900329839,2,25.99
PUR,428607120,25900329839,00100000001.0000200000025.99,42860712,25900329839,1,25.99
PUR,428607120,25900329839,00100000001.0000200000025.99,42860712,25900329839,1,25.99
PUR,429240050,25900329839,00100000001.0000200000025.99,42924005,25900329839,1,25.99
PUR,434316420,25900329839,00100000002.0000200000025.99,43431642,25900329839,2,25.99
PUR,437144430,25900329839,00100000001.0000200000025.99,43714443,25900329839,1,25.99
PUR,446863160,25900329839,00100000002.0000200000025.99,44686316,25900329839,2,25.99
PUR,450830300,25900329839,00100000002.0000200000025.99,45083030,25900329839,2,25.99
PUR,454939710,25900329839,00100000005.0000200000025.99,45493971,25900329839,5,25.99
PUR,456514530,25900329839,00100000002.0000200000025.99,45651453,25900329839,2,25.99
PUR,457460990,25900329839,00100000001.0000200000025.99,45746099,25900329839,1,25.99
PUR,459661600,25900329839,00100000003.0000200000025.99,45966160,25900329839,3,25.99
PUR,460890590,25900329839,00100000002.0000200000025.99,46089059,25900329839,2,25.99
PUR,462581790,25900329839,00100000001.0000200000025.99,46258179,25900329839,1,25.99
PUR,474108400,25900329839,00100000005.0000200000025.99,47410840,25900329839,5,25.99
PUR,475188380,25900329839,00100000003.0000200000025.99,47518838,25900329839,3,25.99
PUR,475320060,25900329839,00100000003.0000200000025.99,47532006,25900329839,3,25.99
PUR,476584350,25900329839,00100000003.0000200000025.99,47658435,25900329839,3,25.99
PUR,487335470,25900329839,00100000002.0000200000025.99,48733547,25900329839,2,25.99
PUR,496350050,25900329839,00100000001.0000200000025.99,49635005,25900329839,1,25.99
PUR,498871440,25900329839,00100000002.0000200000025.99,49887144,25900329839,2,25.99
PUR,504320000,25900329839,00100000002.0000200000025.99,50432000,25900329839,2,25.99
PUR,559141700,25900329839,00100000002.0000200000025.99,55914170,25900329839,2,25.99
PUR,664268530,25900329839,00100000001.0000200000025.99,66426853,25900329839,1,25.99
PUR,684500330,25900329839,00100000004.0000200000025.99,68450033,25900329839,4,25.99
PUR,684819690,25900329839,00100000002.0000200000025.99,68481969,25900329839,2,25.99
PUR,728118800,25900329839,00100000001.0000200000025.99,72811880,25900329839,1,25.99
PUR,739654900,25900329839,00100000004.0000200000025.99,73965490,25900329839,4,25.99
PUR,774030300,25900329839,00100000024.0000200000025.99,77403030,25900329839,24,25.99
PUR,778677100,25900329839,00100000005.0000200000025.99,77867710,25900329839,5,25.99
PUR,785950000,25900329839,00100000006.0000200000025.99,78595000,25900329839,6,25.99
PUR,830301780,25900329839,00100000001.0000200000025.99,83030178,25900329839,1,25.99
PUR,839874690,25900329839,00100000002.0000200000025.99,83987469,25900329839,2,25.99
PUR,854655800,25900329839,00100000001.0000200000025.99,85465580,25900329839,1,25.99
PUR,856794310,25900329839,00100000001.0000200000025.99,85679431,25900329839,1,25.99
PUR,877090420,25900329839,00100000002.0000200000025.99,87709042,25900329839,2,25.99
PUR,884050130,25900329839,00100000003.0000200000025.99,88405013,25900329839,3,25.99
PUR,897720720,25900329839,00100000001.0000200000025.99,89772072,25900329839,1,25.99
PUR,922755600,25900329839,00100000002.0000200000025.99,92275560,25900329839,2,25.99
PUR,997305200,25900329839,00100000001.0000200000025.99,99730520,25900329839,1,25.99
PUR,427237420,25900329853,00100000001.0000200000025.99,42723742,25900329853,1,25.99
PUR,434316420,25900329853,00100000001.0000200000025.99,43431642,25900329853,1,25.99
PUR,450830300,25900329853,00100000002.0000200000025.99,45083030,25900329853,2,25.99
PUR,462581790,25900329853,00100000001.0000200000025.99,46258179,25900329853,1,25.99
PUR,475317140,25900329853,00100000002.0000200000025.99,47531714,25900329853,2,25.99
PUR,476584350,25900329853,00100000003.0000200000025.99,47658435,25900329853,3,25.99
PUR,559141700,25900329853,00100000001.0000200000025.99,55914170,25900329853,1,25.99
PUR,825752440,25900329853,00100000001.0000200000025.99,82575244,25900329853,1,25.99
PUR,830301780,25900329853,00100000001.0000200000025.99,83030178,25900329853,1,25.99
PUR,877090420,25900329853,00100000001.0000200000025.99,87709042,25900329853,1,25.99
PUR,987876280,25900329853,00100000001.0000200000025.99,98787628,25900329853,1,25.99
PUR,997305200,25900329853,00100000001.0000200000025.99,99730520,25900329853,1,25.99
PUR,559141700,25900329877,00100000001.0000200000025.99,55914170,25900329877,1,25.99
PUR,450830300,25900329884,00100000001.0000200000025.99,45083030,25900329884,1,25.99
PUR,475317140,25900329884,00100000001.0000200000025.99,47531714,25900329884,1,25.99
PUR,778677100,25900329884,00100000001.0000200000025.99,77867710,25900329884,1,25.99
PUR,850451290,25900329884,00100000001.0000200000025.99,85045129,25900329884,1,25.99
PUR,445361840,25900329891,00100000001.0000200000025.99,44536184,25900329891,1,25.99
PUR,850451290,25900329914,00100000001.0000200000025.99,85045129,25900329914,1,25.99
PUR,884050130,25900329914,00100000001.0000200000025.99,88405013,25900329914,1,25.99
PUR,240457700,25900336776,00100000002.0000200000016.49,24045770,25900336776,2,16.49
PUR,246542900,25900336776,00100000001.0000200000016.49,24654290,25900336776,1,16.49
PUR,424993110,25900336776,00100000002.0000200000016.49,42499311,25900336776,2,16.49
PUR,434307070,25900336776,00100000001.0000200000016.49,43430707,25900336776,1,16.49
PUR,444724370,25900336776,00100000001.0000200000016.49,44472437,25900336776,1,16.49
PUR,446863160,25900336776,00100000002.0000200000016.49,44686316,25900336776,2,16.49
PUR,450830300,25900336776,00100000003.0000200000016.49,45083030,25900336776,3,16.49
PUR,456514530,25900336776,00100000001.0000200000016.49,45651453,25900336776,1,16.49
PUR,457460990,25900336776,00100000002.0000200000016.49,45746099,25900336776,2,16.49
PUR,462581790,25900336776,00100000001.0000200000016.49,46258179,25900336776,1,16.49
PUR,474108400,25900336776,00100000003.0000200000016.49,47410840,25900336776,3,16.49
PUR,475188380,25900336776,00100000002.0000200000016.49,47518838,25900336776,2,16.49
PUR,476584350,25900336776,00100000002.0000200000016.49,47658435,25900336776,2,16.49
PUR,492000100,25900336776,00100000002.0000200000016.49,49200010,25900336776,2,16.49
PUR,496350050,25900336776,00100000002.0000200000016.49,49635005,25900336776,2,16.49
PUR,559141700,25900336776,00100000002.0000200000016.49,55914170,25900336776,2,16.49
PUR,620945160,25900336776,00100000001.0000200000016.49,62094516,25900336776,1,16.49
PUR,825752440,25900336776,00100000001.0000200000016.49,82575244,25900336776,1,16.49
PUR,877090420,25900336776,00100000001.0000200000016.49,87709042,25900336776,1,16.49
PUR,884050130,25900336776,00100000002.0000200000016.49,88405013,25900336776,2,16.49
PUR,981554900,25900336776,00100000001.0000200000016.49,98155490,25900336776,1,16.49
PUR,240457700,25900336882,00100000001.0000200000032.59,24045770,25900336882,1,32.59
PUR,252622600,25900336882,00100000001.0000200000032.59,25262260,25900336882,1,32.59
PUR,294214100,25900336882,00100000001.0000200000032.59,29421410,25900336882,1,32.59
PUR,429224030,25900336882,00100000001.0000200000032.59,42922403,25900336882,1,32.59
PUR,444724370,25900336882,00100000001.0000200000032.59,44472437,25900336882,1,32.59
PUR,475320060,25900336882,00100000002.0000200000032.59,47532006,25900336882,2,32.59
PUR,475320060,25900336882,00100000001.0000200000032.59,47532006,25900336882,1,32.59
PUR,496350050,25900336882,00100000001.0000200000032.59,49635005,25900336882,1,32.59
PUR,684500330,25900336882,00100000002.0000200000032.59,68450033,25900336882,2,32.59
PUR,785950000,25900336882,00100000001.0000200000032.59,78595000,25900336882,1,32.59
PUR,830301780,25900336882,00100000001.0000200000032.59,83030178,25900336882,1,32.59
PUR,884050130,25900336882,00100000003.0000200000032.59,88405013,25900336882,3,32.59
PUR,914505000,25900336882,00100000001.0000200000032.59,91450500,25900336882,1,32.59
PUR,475320060,25900336899,00100000001.0000200000032.59,47532006,25900336899,1,32.59
PUR,493687870,25900336899,00100000001.0000200000032.59,49368787,25900336899,1,32.59
PUR,830301780,25900336899,00100000001.0000200000032.59,83030178,25900336899,1,32.59
