Customer_ID,Barcode,Category,Quantity,Price
45097899,26100805758,1411,2,88.69
72811880,26100805758,1411,5,88.69
82157334,26100805758,1411,3,88.69
49887144,26100805758,1411,3,88.69
47168976,26100805758,1411,2,88.69
46258179,26100805758,1411,2,88.69
20393090,26100805758,1411,1,88.69
42360022,26100805758,1411,2,88.69
50676960,26100805758,1411,60,88.69
82896005,26100805758,1411,30,88.69
47583221,26100805758,1411,30,88.69
42714678,26100805758,1411,1,88.69
53632040,26100805758,1411,1,88.69
45083030,26100805758,1411,20,88.69
47556300,26100805758,1411,4,88.69
42860712,26100805758,1411,3,88.69
63182614,26100805758,1411,2,88.69
43430083,26100805758,1411,4,88.69
42928518,26100805758,1411,4,88.69
62094515,26100805758,1411,2,88.69
38006872,26100805758,1411,2,88.69
49200010,26100805758,1411,7,88.69
68145526,26100805758,1411,6,88.69
44536184,26100805758,1411,4,88.69
69422879,26100805758,1411,1,88.69
87684444,26100805758,1411,2,88.69
83294407,26100805758,1411,2,88.69
46349942,26100805758,1411,2,88.69
85679431,26100805758,1411,3,88.69
24654290,26100805758,1411,2,88.69
48833142,26100805758,1411,2,88.69
50676960,26100805758,1411,60,88.69
56840900,26100805758,1411,6,88.69
68481969,26100805758,1411,5,88.69
45966160,26100805758,1411,4,88.69
47532006,26100805758,1411,8,88.69
47532006,26100805758,1411,3,88.69
82575244,26100805758,1411,4,88.69
82575244,26100805758,1411,3,88.69
85465580,26100805758,1411,2,88.69
98690010,26100805758,1411,2,88.69
23346704,26100805758,1411,1,88.69
46258179,26100805758,1411,2,88.69
66418767,26100805758,1411,4,88.69
45651453,26100805758,1411,8,88.69
45746099,26100805758,1411,3,88.69
44472437,26100805758,1411,2,88.69
86642489,26100805758,1411,1,88.69
47532006,26100805758,1411,1,88.69
48395339,26100805758,1411,30,88.69
88345570,26100805758,1411,-1,88.69
88345570,26100805758,1411,1,88.69
43620744,26100805758,1411,2,88.69
47946236,26100805758,1411,4,88.69
88345570,26100805758,1411,30,88.69
69638820,26100805758,1411,4,88.69
89279441,26100805758,1411,2,88.69
42862286,26100805758,1411,10,88.69
42862286,26100805758,1411,6,88.69
62094516,26100805758,1411,1,88.69
45240442,26100805758,1411,2,88.69
50676960,26100805758,1411,30,88.69
82896005,26100805758,1411,30,88.69
68481969,26100805758,1411,5,88.69
49880277,26100805758,1411,2,88.69
82157334,26100805758,1411,3,88.69
46968050,26100805758,1411,18,88.69
45493971,26100805758,1411,12,88.69
45652751,26100805758,1411,5,88.69
44472437,26100805758,1411,2,88.69
46349942,26100805758,1411,4,88.69
47582529,26100805758,1411,1,88.69
45493971,26100805758,1411,3,88.69
42860712,26100805758,1411,1,88.69
90088840,26100805758,1411,7,88.69
83733790,26100805758,1411,6,88.69
82896005,26100805758,1411,60,88.69
88345570,26100805758,1411,30,88.69
48395339,26100805758,1411,30,88.69
42445493,26100805758,1411,3,88.69
77867710,28200138408,443,2,81.59
69638820,28200310019,32,1,80.59
69638820,20400053581,16,1,99.69
69638820,12300197403,117,1,84.99
69638820,90500100249,39,1,97.79
69638820,28200136107,89,1,84.69
69638820,28200196408,81,1,84.69
69638820,28200195302,85,2,81.59
24045770,853272008249,-2,1,24.79
89279441,90500100065,77,1,65.29
89279441,90500100195,82,1,84.49
89279441,28200138408,443,1,81.59
42862286,43300187606,65,3,65.19
83987469,685141913039,-534,2,28.99
85679431,814057002517,49,2,42.79
50432000,685141913039,-534,7,28.99
47531714,28200138408,443,1,81.59
47532006,28200138408,443,8,81.59
47532006,12300197403,117,4,84.99
47532006,12300193139,34,2,84.99
27056660,47995855352,37,1,95.79
27056660,28200136107,89,1,84.69
27056660,28200138408,443,5,81.59
43431642,90500100065,77,1,65.29
43431642,90500100195,82,1,84.49
43431642,26100805765,66,1,88.69
46968050,26100806687,34,1,88.69
46968050,28200179104,32,1,96.09
27056660,12300197403,117,-3,84.99
45746099,90500100270,34,1,94.99
43620744,28200138408,443,1,81.59
39917520,11000010029,55,1,40.69
49635448,27200018659,48,2,78.49
45746099,90500100195,82,1,82.79
65743280,685141913039,-534,10,28.99
65743280,28200138408,443,1,81.59
48733547,12300197403,117,2,84.99
49635005,28200179104,32,4,96.09
49635005,26100806687,34,1,88.69
49635005,47995855178,27,1,90.89
49635005,43300109097,44,2,65.19
49635005,12300193139,34,1,84.99
49635005,28200196309,48,1,81.59
49635005,28200310019,32,4,80.59
49635005,28200136107,89,2,84.69
49635005,28200138408,443,17,81.59
49635005,28200195302,85,4,81.59
49635005,28200334916,30,1,81.59
85465580,27200018543,16,1,78.49
85465580,28200138408,443,5,81.59
85465580,685141913039,-534,8,28.99
98690010,43300187606,65,2,65.19
98690010,12300193139,34,2,84.99
98690010,28200138408,443,3,81.59
98690010,27200018543,16,2,78.49
46258179,90500100065,77,1,63.99
66418767,28200196408,81,1,84.69
66418767,27200207022,8,1,124.59
66418767,26100805765,66,1,88.69
66418767,28200138408,443,3,81.59
55831960,28200196309,48,1,81.59
44371429,90500100195,82,1,82.79
88065925,685141913039,-534,1,28.99
88065925,90500100195,82,1,82.79
45966160,28200195302,85,5,81.59
45966160,685141913039,-534,6,28.99
45966160,28200138408,443,3,81.59
45966160,12300193139,34,2,84.99
45966160,90500100249,39,1,94.99
45966160,90500100065,77,2,63.99
45966160,26100805765,66,1,88.69
45966160,90500100270,34,2,94.99
45966160,20400053581,16,1,99.69
45966160,90500100195,82,3,82.79
42445493,47995855352,37,1,95.79
47532006,28200138408,443,2,81.59
47532006,28200196309,48,1,81.59
77867710,685141913039,-534,2,28.99
77867710,28200138408,443,1,81.59
72465000,685141913039,-534,6,28.99
72465000,28200138408,443,1,81.59
72465000,90500100065,77,1,63.99
88232336,90600392681,41,1,32.99
88232336,90500100140,36,1,82.09
68450033,685141913039,-534,1,28.99
68450033,90500100195,82,3,82.79
82712443,27200018659,48,1,78.49
82712443,12300193139,34,3,84.99
82712443,28200138408,443,4,81.59
82712443,90500100249,39,1,94.99
82712443,90500100270,34,1,94.99
82712443,90500100058,6,1,63.99
82712443,90500100034,5,1,63.99
82712443,26100016291,46,1,88.69
45097899,685141913039,-534,1,28.99
45097899,90500100065,77,1,63.99
45097899,12300197403,117,2,84.99
45097899,90500100034,5,1,63.99
45097899,28200138408,443,8,81.59
45097899,28200136107,89,1,84.69
45097899,28200196309,48,1,81.59
72811880,685141913039,-534,1,28.99
72811880,814057002517,49,5,42.79
72811880,814057400719,26,1,42.79
72811880,28200136107,89,2,84.69
89772072,90500100195,82,1,82.79
89772072,26100806687,34,1,88.69
42714678,28200138408,443,2,81.59
49182800,43300020583,-1,1,122.59
66242830,28200138408,443,240,80.17
42445493,28200138408,443,6,81.59
42445493,28200136107,89,1,84.69
42445493,43300109097,44,5,65.19
45652751,28200138408,443,5,81.59
45652751,12300193139,34,1,84.99
45652751,28200196408,81,1,84.69
45652751,28200179104,32,2,96.09
45652751,20400053581,16,1,99.69
45652751,12300197403,117,2,84.99
80546000,685141913039,-534,3,28.99
68507208,12300197403,117,2,84.99
49182800,685141913039,-534,2,28.99
78878230,814057400719,26,4,42.79
78878230,814057002517,49,3,42.79
44997480,90500100140,36,1,83.79
46349942,12300193139,34,1,84.99
46349942,12300260138,30,1,84.99
46349942,28200138408,443,2,81.59
45493971,90500100249,39,1,94.99
42860712,28200138408,443,1,81.59
42860712,90500100195,82,2,82.79
42860712,90500100058,6,1,63.99
68481969,90500100270,34,1,94.99
68481969,90500100249,39,1,94.99
98787628,28200138408,443,2,81.59
73965490,685141913039,-534,2,28.99
82157334,47995855178,27,1,90.89
82157334,26100805765,66,1,88.69
82157334,28200196309,48,1,81.59
82157334,28200138408,443,10,81.59
82157334,12300193139,34,1,84.99
82157334,90500100065,77,1,63.99
82157334,26100806571,43,2,79.99
82157334,28200196408,81,1,84.69
82157334,28200195302,85,1,81.59
46968050,26100806571,43,1,79.99
46968050,685141913039,-534,1,28.99
46968050,43300187606,65,1,65.19
46968050,90500100034,5,1,63.99
46968050,12300193139,34,2,84.99
46968050,28200138408,443,4,81.59
46968050,26100805765,66,2,88.69
45493971,90500100195,82,2,82.79
62094516,28200173300,8,2,97.09
62094516,685141913039,-534,3,28.99
62094516,90500100195,82,2,82.79
62094516,28200314017,3,2,80.59
62094516,12300197403,117,2,84.99
62094516,28200195302,85,2,81.59
62094516,28200138408,443,10,81.59
89279441,12300197403,117,1,84.99
99119820,28200138408,443,1,81.59
25262260,26100016291,46,2,88.69
25262260,12300260138,30,1,84.99
49887144,90500100195,82,3,82.79
50676960,28200138408,443,30,80.17
45652751,28200179104,32,-2,96.09
47946236,28200196309,48,1,81.59
47946236,28200138408,443,4,81.59
45541348,26100016291,46,2,88.69
45541348,12300108751,5,1,84.99
24357175,28200196408,81,1,84.69
24357175,685141913039,-534,1,28.99
45083030,90500100201,50,1,82.79
45083030,90500100065,77,2,63.99
47556300,685141913039,-534,1,28.99
23201390,28200136107,89,2,84.69
23201390,28200138408,443,3,81.59
23201390,28200196309,48,1,81.59
21056940,43300187606,65,1,65.19
20393090,28200138408,443,6,81.59
42860712,27200209514,10,1,62.29
42860712,27200205967,7,1,62.29
42860712,90500100065,77,1,65.29
45651453,28200138408,443,23,81.59
78880550,11000010029,55,1,40.69
78880550,28200304612,0,1,88.19
88835933,28200138408,443,9,81.59
88835933,28200195302,85,3,81.59
88835933,28200196408,81,2,84.69
88835933,28200136107,89,1,84.69
88835933,12300193139,34,1,84.99
88835933,685141913039,-534,3,28.99
20393090,12300197403,117,1,84.99
42360022,28200138408,443,2,81.59
25262260,28200138408,443,9,81.59
49200010,28200310019,32,1,80.59
46290360,26100805765,66,1,88.69
46290360,26100806687,34,1,88.69
46290360,90500100201,50,1,84.49
46290360,90500100270,34,1,97.79
45541348,26100016291,46,-2,88.69
45541348,12300108751,5,-1,84.99
66085676,26100016291,46,2,88.69
66085676,12300108751,5,1,84.99
47583221,28200138408,443,1,81.59
82157334,28200310019,32,2,80.59
82157334,12300193139,34,2,84.99
82157334,28200196309,48,1,81.59
82157334,28200136107,89,1,84.69
82157334,28200138408,443,6,81.59
82157334,28200195302,85,1,81.59
82157334,28200196408,81,1,84.69
82157334,685141913039,-534,2,28.99
47532006,26100806687,34,1,88.69
47532006,90500100065,77,1,63.99
82575244,12300193139,34,1,84.99
82575244,11000104124,2,1,68.19
82575244,43300187606,65,2,65.19
82575244,28200310019,32,2,80.59
82575244,90500100195,82,2,82.79
82575244,11000010029,55,3,40.69
82575244,90500100140,36,2,82.09
82575244,685141913039,-534,3,28.99
82575244,28200196408,81,2,84.69
82575244,28200195302,85,2,81.59
82575244,28200304018,-4,6,88.19
82575244,90500100195,82,1,82.79
82575244,28200138408,443,10,81.59
82575244,12300193139,34,2,84.99
82575244,28200310019,32,2,80.59
23095095,26100805765,66,1,88.69
23095095,12300197403,117,1,84.99
23095095,90500100249,39,1,94.99
85679431,28200138408,443,2,81.59
85679431,43300187606,65,2,65.19
25235613,28200138408,443,6,81.59
25235613,28200196309,48,2,81.59
25235613,28200195302,85,3,81.59
25235613,28200196408,81,3,84.69
25235613,12300193139,34,3,84.99
25235613,685141913039,-534,3,28.99
49637929,12300197403,117,1,84.99
43714443,90500100065,77,1,63.99
24654290,12300193139,34,1,84.99
24654290,12300197403,117,2,84.99
42963430,28200138408,443,6,81.59
82575244,28200304612,0,5,88.19
56840900,26100805765,66,1,88.69
56840900,28200138408,443,2,81.59
56840900,90500100195,82,1,82.79
56840900,12300193139,34,1,84.99
56840900,12300197403,117,1,84.99
68481969,12300197403,117,1,84.99
68481969,28200138408,443,2,81.59
68481969,28200173904,10,1,97.09
68481969,28200195302,85,1,81.59
56530660,685141913039,-534,1,28.99
39368390,90500100270,34,1,94.99
39368390,685141913039,-534,1,28.99
83294407,11000010616,43,1,40.69
83294407,853272008140,4,2,24.79
83294407,12300193139,34,1,84.99
83294407,90500100249,39,1,94.99
83294407,28200196408,81,1,84.69
24654290,28200138408,443,5,81.59
24654290,28200196309,48,1,81.59
24654290,43300109097,44,1,65.19
24654290,27200011162,13,1,124.59
42723742,90500100195,82,1,82.79
44536184,28200195302,85,1,81.59
87684444,28200138408,443,1,81.59
87709042,685141913039,-534,2,28.99
87709042,814057400719,26,2,42.79
87709042,814057002517,49,2,42.79
87709042,814057002111,32,1,42.79
83294407,28200196309,48,1,81.59
83294407,28200138408,443,2,81.59
46349942,28200138408,443,2,81.59
46349942,27200018659,48,1,78.49
46349942,90500100195,82,1,82.79
63182614,685141913039,-534,2,28.99
63182614,47995855352,37,1,95.79
63182614,28200138408,443,4,81.59
63182614,28200196309,48,1,81.59
63182614,28200136107,89,1,84.69
63182614,12300197403,117,2,84.99
43430083,90500100065,77,1,63.99
43430083,90500100270,34,1,94.99
43430083,26100805765,66,1,88.69
43430083,26100806571,43,1,79.99
43430083,685141913039,-534,3,28.99
43430083,27200018659,48,1,78.49
42928518,27200209514,10,1,62.29
42928518,27200205967,7,1,62.29
42928518,12300193139,34,2,84.99
42928518,90500100249,39,2,94.99
42928518,26100016291,46,1,88.69
42928518,27200207022,8,1,124.59
62094515,28200196309,48,2,81.59
62094515,47995855178,27,2,90.89
44192430,28200138408,443,1,81.59
49200010,28200138408,443,6,81.59
49200010,28200136107,89,3,84.69
49200010,12300193139,34,2,84.99
49200010,12300197403,117,2,84.99
49200010,90500100195,82,1,82.79
49200010,90500100065,77,1,63.99
49200010,90500100034,5,1,63.99
49200010,26100805765,66,1,88.69
49200010,47995855352,37,1,95.79
45122177,27200018659,48,2,78.49
42714678,685141913039,-534,2,28.99
42714678,11000010043,18,2,40.69
42714678,11000010029,55,2,40.69
42714678,28200138408,443,3,81.59
42714678,28200196408,81,1,84.69
42714678,28200195302,85,1,81.59
49299100,28200138408,443,3,81.59
53632040,28200196408,81,1,84.69
53632040,28200195302,85,3,81.59
53632040,26100806687,34,1,88.69
53632040,11000010029,55,8,40.69
53632040,685141913039,-534,1,28.99
53632040,11000010043,18,1,40.69
53632040,76940197056,50,2,30.99
53632040,28200138408,443,6,81.59
53632040,28200196309,48,1,81.59
53632040,28200136107,89,1,84.69
53632040,27200018543,16,1,78.49
53632040,90600301393,9,1,76.59
53632040,76940197018,33,1,30.99
49368787,90500100041,222,1,65.29
83987469,685141913008,-120,1,28.99
85679431,685141913121,204,3,28.99
85679431,685141913008,-120,4,28.99
85679431,685141913046,-56,1,28.99
50432000,685141913121,204,3,28.99
50432000,685141913008,-120,3,28.99
47531714,28200126405,11,2,81.59
47532006,28200317711,163,8,81.59
47532006,685141913121,204,3,28.99
43431642,685141913121,204,1,28.99
43431642,90500100041,222,2,65.29
43431642,90500100027,30,1,65.29
46968050,90500100560,44,1,82.79
45746099,28200178404,55,1,96.09
45746099,28200177407,29,1,97.09
45746099,90500100041,222,2,63.99
21056940,28200178404,55,2,96.09
49635448,90500100041,222,1,63.99
65743280,685141913046,-56,10,28.99
44472437,90500100041,222,1,63.99
48733547,90500100041,222,6,63.99
48733547,28200178404,55,4,96.09
48733547,28200130303,27,1,84.69
48733547,90600392667,41,1,32.99
48733547,28200147707,173,4,81.59
48733547,28200317711,163,1,81.59
49635005,28200178404,55,4,96.09
49635005,28200309815,32,2,80.59
49635005,28200310217,21,4,80.59
49635005,12300194136,30,1,84.99
49635005,43300109004,23,1,65.19
49635005,90500100041,222,5,63.99
49635005,28200130303,27,1,84.69
49635005,28200317711,163,3,81.59
85465580,685141913008,-120,5,28.99
85465580,685141913046,-56,3,28.99
85465580,12300194136,30,1,84.99
85465580,28200147707,173,2,81.59
98690010,12300194136,30,2,84.99
98690010,28200317711,163,16,81.59
46258179,90500100041,222,1,63.99
84318144,28200193506,50,2,84.69
84318144,685141913121,204,2,28.99
66418767,90500100041,222,1,63.99
66418767,90500100096,34,1,82.09
66418767,90500100119,17,1,82.09
45966160,90500100041,222,3,63.99
45966160,685141913046,-56,3,28.99
45966160,685141913121,204,1,28.99
45966160,685141913008,-120,2,28.99
45966160,28200317711,163,1,81.59
45966160,28200195401,75,1,84.69
45966160,43300109004,23,3,65.19
45966160,28200147103,58,2,84.69
45966160,28200156808,34,1,81.59
84693695,90600301911,24,1,76.59
47532006,685141913008,-120,1,28.99
47532006,28200317711,163,1,81.59
47532006,90500100041,222,1,63.99
82575244,12300194136,30,1,84.99
82575244,28200193506,50,1,84.69
82575244,28200147707,173,1,81.59
82575244,685141913046,-56,5,28.99
82575244,90500100126,18,2,82.09
82575244,90500100041,222,2,63.99
82575244,11000104131,2,1,68.19
82575244,90600392667,41,1,32.99
82575244,90500100126,18,1,82.09
82575244,28200172808,14,1,109.99
82575244,28200304513,9,2,88.19
82575244,43300187361,15,2,65.19
82575244,12300194136,30,3,84.99
82575244,28200195401,75,1,84.69
82575244,90500100119,17,3,82.09
82575244,28200147707,173,2,81.59
82575244,28200193506,50,1,84.69
23095095,26100805802,15,1,88.69
85679431,28200147707,173,2,81.59
85679431,685141913121,204,1,28.99
85679431,90500100041,222,1,63.99
25235613,28200195401,75,3,84.69
25235613,685141913046,-56,4,28.99
24654290,90500110729,2,1,76.99
24654290,43300109004,23,1,65.19
24654290,12300119900,56,1,84.99
24654290,28200317711,163,2,81.59
48833142,28200178404,55,1,96.09
48833142,12300194136,30,1,84.99
82575244,28200304315,0,5,88.19
82575244,28200303615,8,2,88.19
56840900,28200130303,27,1,84.69
56840900,26100806700,85,1,88.69
56840900,28200317711,163,2,81.59
56840900,90600301911,24,2,76.59
56840900,685141913121,204,4,28.99
56840900,12300194136,30,1,84.99
56840900,90500100041,222,2,63.99
68481969,20400050382,16,-1,99.69
68481969,90500100041,222,2,63.99
68481969,28200317711,163,1,81.59
56530660,685141913008,-120,4,28.99
56530660,685141913046,-56,1,28.99
56530660,685141913121,204,3,28.99
48555190,685141913121,204,2,28.99
48555190,685141913008,-120,2,28.99
39368390,28200195401,75,1,84.69
39368390,685141913008,-120,1,28.99
83294407,685141913008,-120,1,28.99
83294407,685141913121,204,1,28.99
83294407,28200147103,58,2,84.69
24654290,28200195401,75,1,84.69
55914170,90600301911,24,1,76.59
42723742,685141913121,204,1,28.99
42723742,90500100041,222,1,63.99
42723742,28200147103,58,1,84.69
44536184,28200130303,27,1,84.69
87684444,28200147707,173,2,81.59
87709042,685141913121,204,3,28.99
87709042,685141913008,-120,2,28.99
83294407,28200147707,173,2,81.59
46349942,90500100119,17,1,82.09
46349942,28200147707,173,1,81.59
46349942,28200317711,163,1,81.59
46349942,28200147103,58,1,84.69
63182614,685141913008,-120,2,28.99
63182614,28200317711,163,2,81.59
63182614,26100806700,85,3,88.69
63182614,28200147103,58,1,84.69
42928518,27200209576,6,1,62.29
42928518,27200205905,9,1,62.29
42928518,28200147707,173,1,81.59
42928518,90500100041,222,1,63.99
62094515,28200304315,0,1,88.19
62094515,28200147707,173,2,81.59
62094515,685141913046,-56,5,28.99
62094515,685141913121,204,2,28.99
38006872,90500100041,222,1,63.99
49200010,28200317711,163,1,81.59
49200010,28200147707,173,1,81.59
49200010,12300194136,30,2,84.99
49200010,90500100041,222,1,63.99
49200010,43300187361,15,1,65.19
49200010,43300187330,12,1,65.19
49200010,28200178404,55,3,96.09
45122177,27200018673,53,2,78.49
45122177,12300194136,30,2,84.99
45122177,90500100126,18,2,82.09
33867810,90500100041,222,2,63.99
42714678,28200193506,50,1,84.69
42714678,685141913046,-56,2,28.99
42714678,685141913008,-120,3,28.99
42714678,11000104063,25,1,68.19
42714678,28200195401,75,2,84.69
53632040,28200130303,27,1,84.69
53632040,11000010609,55,2,40.69
53632040,28200147707,173,1,81.59
53632040,28200317711,163,2,81.59
53632040,43300187330,12,1,65.19
53632040,43300109004,23,1,65.19
53632040,28200309815,32,1,80.59
53632040,11000104131,2,1,68.19
53632040,76940197001,29,1,30.99
53632040,11000287087,3,1,59.59
53632040,11000282082,14,1,59.59
53632040,685141913121,204,1,28.99
53632040,685141913046,-56,2,28.99
53632040,685141913008,-120,2,28.99
24357175,685141913121,204,3,28.99
24357175,685141913046,-56,2,28.99
24357175,685141913008,-120,1,28.99
45083030,43300187330,12,1,65.19
45083030,90500100041,222,4,63.99
45083030,90600301911,24,1,76.59
45083030,12300158138,30,3,103.89
92275560,685141913008,-120,2,28.99
46050830,20400050382,16,4,99.69
46702220,28200147707,173,1,81.59
42860712,27200209576,6,1,62.29
42860712,90500100041,222,1,65.29
42860712,43300187361,15,1,65.19
45651453,28200179203,8,1,96.09
88835933,28200317711,163,1,81.59
88835933,28200177803,20,1,97.09
88835933,685141913008,-120,3,28.99
88835933,685141913121,204,3,28.99
20393090,12300194136,30,1,84.99
20393090,28200317711,163,3,81.59
25262260,27200018673,53,1,78.49
25262260,90500100041,222,1,65.29
25262260,28200147707,173,2,81.59
25262260,12300194136,30,2,84.99
25262260,26100806700,85,2,88.69
25262260,26100806564,98,1,79.99
98143430,28200172907,4,1,109.99
46290360,26100806564,98,1,79.99
82157334,685141913046,-56,2,28.99
82157334,12300194136,30,1,84.99
82157334,28200178404,55,1,96.09
82157334,28200195401,75,1,84.69
82157334,26100806700,85,1,88.69
46258179,90500100041,222,1,65.29
77867710,685141913008,-120,2,28.99
72465000,685141913121,204,2,28.99
72465000,685141913008,-120,2,28.99
68450033,685141913008,-120,1,28.99
68450033,685141913121,204,2,28.99
82712443,28200147103,58,1,84.69
82712443,685141913121,204,1,28.99
82712443,12300194136,30,2,84.99
45097899,685141913121,204,1,28.99
45097899,685141913008,-120,1,28.99
45097899,28200317711,163,2,81.59
45097899,28200147707,173,2,81.59
45097899,90500100300,12,1,94.99
72811880,685141913121,204,2,28.99
72811880,685141913008,-120,1,28.99
89772072,26100806700,85,1,88.69
42714678,685141913046,-56,1,28.99
42847879,28200126405,11,1,81.59
66242830,28200147707,173,60,80.17
42445493,28200147707,173,4,81.59
45652751,12300194136,30,2,84.99
45652751,28200181503,-5,2,96.09
45652751,28200177803,20,1,97.09
45652751,28200147707,173,2,81.59
45652751,90500100027,30,1,63.99
45652751,90500100041,222,1,63.99
45652751,28200317711,163,1,81.59
80546000,685141913121,204,2,28.99
80546000,685141913008,-120,3,28.99
53448570,709215302137,15,4,32.49
49182800,685141913008,-120,3,28.99
44472437,26100806700,85,1,88.69
20910190,709215401892,16,1,32.49
20910190,685141913121,204,1,28.99
20910190,709215384225,8,1,32.49
20910190,709215201867,19,1,32.49
20910190,685141913046,-56,1,28.99
46349942,43300187361,15,1,65.19
46349942,90500100041,222,1,63.99
46349942,28200147707,173,1,81.59
46349942,28200195401,75,1,84.69
47582529,90500100041,222,1,63.99
47582529,685141913121,204,1,28.99
42860712,90500100041,222,1,63.99
42860712,90500100027,30,1,63.99
73965490,685141913008,-120,1,28.99
82157334,685141913121,204,1,28.99
82157334,28200177803,20,1,97.09
82157334,685141913008,-120,1,28.99
82157334,685141913046,-56,2,28.99
82157334,681467003584,2,1,31.99
82157334,26100806564,98,1,79.99
82157334,28200195401,75,2,84.69
82157334,28200147707,173,2,81.59
82157334,28200317711,163,1,81.59
82157334,28200178404,55,2,96.09
82157334,12300194136,30,1,84.99
82157334,28200130303,27,1,84.69
46968050,90500100041,222,3,63.99
46968050,90500100126,18,1,82.09
46968050,685141913008,-120,1,28.99
46968050,685141913046,-56,1,28.99
46968050,12300194136,30,2,84.99
46968050,28200178404,55,1,96.09
46968050,28200317711,163,1,81.59
46968050,28200195401,75,1,84.69
62094516,28200177803,20,2,97.09
62094516,28200177209,8,2,97.09
62094516,685141913046,-56,2,28.99
62094516,685141913121,204,2,28.99
62094516,685141913008,-120,7,28.99
62094516,26100806564,98,2,79.99
62094516,27200209576,6,1,62.29
62094516,28200193506,50,2,84.69
62094516,28200147707,173,6,81.59
99119820,685141913046,-56,1,28.99
99119820,685141913121,204,2,28.99
99119820,685141913008,-120,2,28.99
99119820,27200731459,12,1,78.49
25262260,28200309815,32,1,80.59
45652751,28200178404,55,2,96.09
42847879,43300109004,23,1,65.19
42847879,27200209576,6,1,62.29
42847879,90500100041,222,1,63.99
47946236,28200147707,173,1,81.59
69638820,685141913046,-56,2,28.99
69638820,28200177803,20,2,97.09
69638820,90500100041,222,1,65.29
69638820,12300220835,17,2,103.89
69638820,12300194136,30,4,84.99
69638820,26100806564,98,1,79.99
69638820,28200147707,173,1,81.59
69638820,28200195401,75,1,84.69
39917520,71610301962,143,1,25.99
39917520,71610302372,117,1,25.99
44472437,858765005880,33,1,10.69
85045129,751667067584,71,2,55.99
77403030,71610341180,23,2,29.99
88065925,689076935722,172,1,23.49
89772072,858765005934,23,1,10.69
74406704,858765008676,34,1,10.69
91450500,858765008898,36,1,10.69
44371429,71610340466,184,1,31.49
47532006,71610340466,184,1,31.49
25236660,819721010355,378,1,23.49
83030178,819466011396,56,1,11.99
83030178,819466011389,117,1,11.99
83030178,31700234853,89,1,14.99
83030178,819721012458,0,1,22.99
47410840,31700238844,19,1,25.99
85045129,25900329914,192,1,25.99
88405013,25900329914,192,1,25.99
77403030,71610341241,35,2,29.99
44371429,71610341241,35,2,29.99
55914170,71610341241,35,1,29.99
78595000,751667067546,80,1,55.99
44371429,751667067546,80,1,55.99
45083030,71610341081,32,1,29.99
49182800,71610303089,55,1,25.99
42416622,71610303089,55,1,25.99
78595000,71610303089,55,1,25.99
45083030,71610303089,55,1,25.99
49182800,71610303089,55,1,25.99
42723742,71610303089,55,1,25.99
47532006,71610303089,55,1,25.99
43620744,71610303089,55,1,25.99
86642489,71610303089,55,1,25.99
83030178,71610303089,55,1,25.99
45493971,858765005842,78,1,10.69
24357175,858765005842,78,1,10.69
44472437,858765005842,78,1,10.69
92275560,751667074261,53,2,55.99
47658435,31700236253,79,2,23.99
47658435,31700236260,63,2,23.99
47658435,31700236284,579,2,23.99
47658435,31700236567,485,1,23.99
47658435,31700237410,236,2,23.99
47658435,31700236246,384,2,23.99
47658435,31700233788,402,2,18.99
47658435,31700238752,367,2,16.99
47658435,817127026307,9,1,10.69
47658435,71610340329,-1,1,22.99
68450033,31700237724,67,1,25.99
55914170,31700237724,67,1,25.99
46089059,31700237724,67,1,25.99
47658435,31700237724,67,1,25.99
48733547,31700237724,67,1,25.99
47518838,31700237724,67,1,25.99
66418767,31700237724,67,2,25.99
83030178,31700237724,67,1,25.99
45746099,31700237724,67,1,25.99
83030178,31700237779,30,1,25.99
85465580,31700237779,30,1,25.99
66418767,31700237779,30,1,25.99
47658435,31700237779,30,1,25.99
87709042,31700237779,30,1,25.99
66426853,858765005835,116,2,10.69
47658435,858765005835,116,1,10.69
55914170,858765005835,116,1,10.69
87709042,858765005835,116,1,10.69
47658435,31700236864,543,1,15.29
45083030,31700236864,543,1,15.29
46089059,31700236864,543,1,15.29
45083030,817127029544,188,2,10.69
25235613,817127029544,188,3,10.69
47658435,817127029544,188,1,10.69
83030178,817127029544,188,1,10.69
82157334,817127029544,188,1,10.69
24357175,25900443030,69,1,22.99
47658435,25900443030,69,1,22.99
83030178,25900443030,69,1,22.99
55914170,70137511212,1724,8,28.39
48555190,70137511212,1724,3,28.39
29421410,70137511212,1724,1,28.39
85679431,70137513377,88,1,29.49
63182614,70137513377,88,1,29.49
44192430,70137513377,88,1,29.49
78595000,751667090667,86,1,55.99
49200010,751667090667,86,1,55.99
44686316,71610341166,65,1,29.99
47518838,71610341166,65,1,29.99
45541348,71610341166,65,1,29.99
77403030,71610341166,65,2,29.99
42922403,71610341166,65,1,29.99
78595000,819721012397,228,2,22.99
92275560,819721012397,228,1,22.99
23095095,819721012397,228,1,22.99
44472437,819721012397,228,1,22.99
77867710,819721012397,228,1,22.99
83030178,819721012397,228,1,22.99
43633593,819721012397,228,1,22.99
47658435,858765004739,25,1,10.69
86642489,858765004739,25,1,10.69
77867710,858765004739,25,1,10.69
24045770,25900426828,497,1,21.99
47658435,858765007334,36,1,10.69
24045770,858765007334,36,2,10.69
51283300,31700236208,842,1,18.99
